category,description,month,count,rollavg_3month
Robbery,Robbery/From Person,2024-01-01,18,26
Robbery,Robbery/From Person,2024-02-01,23,23
Robbery,Robbery/From Person,2024-03-01,30,24
Robbery,Robbery/From Person,2024-04-01,21,25
Robbery,Robbery/From Person,2024-05-01,29,27
Robbery,Robbery/From Person,2024-06-01,37,29
Robbery,Robbery/From Person,2024-07-01,40,35
Robbery,Robbery/From Person,2024-08-01,33,37
Robbery,Robbery/From Person,2024-09-01,39,37
Robbery,Robbery/From Person,2024-10-01,40,37
Robbery,Robbery/From Person,2024-11-01,19,33
Robbery,Robbery/From Person,2024-12-01,29,29
Robbery,Robbery/From Person,2025-01-01,30,26
Robbery,Robbery/From Person,2025-02-01,15,25
Robbery,Robbery/From Person,2025-03-01,3,16
Sexual Assault,Sex Offense/Assault with an Object,2014-11-01,1,NA
Sexual Assault,Sex Offense/Assault with an Object,2015-09-01,1,NA
Sexual Assault,Sex Offense/Assault with an Object,2016-01-01,2,1
Sexual Assault,Sex Offense/Assault with an Object,2016-05-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2016-08-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2016-10-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2017-02-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2017-03-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2017-05-01,2,1
Sexual Assault,Sex Offense/Assault with an Object,2017-07-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2017-08-01,2,2
Sexual Assault,Sex Offense/Assault with an Object,2017-10-01,2,2
Sexual Assault,Sex Offense/Assault with an Object,2017-11-01,1,2
Sexual Assault,Sex Offense/Assault with an Object,2018-01-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2018-02-01,2,1
Sexual Assault,Sex Offense/Assault with an Object,2018-04-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2018-06-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2018-08-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2018-09-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2018-10-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2019-09-01,2,1
Sexual Assault,Sex Offense/Assault with an Object,2020-11-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2021-02-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2021-07-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2021-10-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2022-02-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2022-05-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2022-08-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2022-09-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2022-11-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2022-12-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2023-04-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2023-05-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2023-06-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2023-09-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2023-11-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2024-01-01,2,1
Sexual Assault,Sex Offense/Assault with an Object,2024-04-01,1,1
Sexual Assault,Sex Offense/Assault with an Object,2024-05-01,3,2
Sexual Assault,Sex Offense/Assault with an Object,2024-09-01,1,2
Sexual Assault,Sex Offense/Assault with an Object,2025-01-01,1,2
Sexual Assault,Sex Offense/Forcible Fondling,2014-06-01,5,NA
Sexual Assault,Sex Offense/Forcible Fondling,2014-07-01,9,NA
Sexual Assault,Sex Offense/Forcible Fondling,2014-08-01,2,5
Sexual Assault,Sex Offense/Forcible Fondling,2014-09-01,2,4
Sexual Assault,Sex Offense/Forcible Fondling,2014-10-01,4,3
Sexual Assault,Sex Offense/Forcible Fondling,2014-11-01,2,3
Sexual Assault,Sex Offense/Forcible Fondling,2014-12-01,3,3
Sexual Assault,Sex Offense/Forcible Fondling,2015-01-01,5,3
Sexual Assault,Sex Offense/Forcible Fondling,2015-02-01,3,4
Sexual Assault,Sex Offense/Forcible Fondling,2015-03-01,7,5
Sexual Assault,Sex Offense/Forcible Fondling,2015-04-01,4,5
Sexual Assault,Sex Offense/Forcible Fondling,2015-05-01,1,4
Sexual Assault,Sex Offense/Forcible Fondling,2015-06-01,1,2
Sexual Assault,Sex Offense/Forcible Fondling,2015-07-01,7,3
Sexual Assault,Sex Offense/Forcible Fondling,2015-08-01,5,4
Sexual Assault,Sex Offense/Forcible Fondling,2015-09-01,3,5
Sexual Assault,Sex Offense/Forcible Fondling,2015-10-01,4,4
Sexual Assault,Sex Offense/Forcible Fondling,2015-11-01,2,3
Sexual Assault,Sex Offense/Forcible Fondling,2015-12-01,1,2
Sexual Assault,Sex Offense/Forcible Fondling,2016-02-01,2,2
Sexual Assault,Sex Offense/Forcible Fondling,2016-03-01,5,3
Sexual Assault,Sex Offense/Forcible Fondling,2016-04-01,6,4
Sexual Assault,Sex Offense/Forcible Fondling,2016-05-01,7,6
Sexual Assault,Sex Offense/Forcible Fondling,2016-06-01,10,8
Sexual Assault,Sex Offense/Forcible Fondling,2016-07-01,4,7
Sexual Assault,Sex Offense/Forcible Fondling,2016-08-01,3,6
Sexual Assault,Sex Offense/Forcible Fondling,2016-09-01,6,4
Sexual Assault,Sex Offense/Forcible Fondling,2016-10-01,9,6
Sexual Assault,Sex Offense/Forcible Fondling,2016-11-01,1,5
Sexual Assault,Sex Offense/Forcible Fondling,2016-12-01,6,5
Sexual Assault,Sex Offense/Forcible Fondling,2017-01-01,14,7
Sexual Assault,Sex Offense/Forcible Fondling,2017-02-01,11,10
Sexual Assault,Sex Offense/Forcible Fondling,2017-03-01,15,13
Sexual Assault,Sex Offense/Forcible Fondling,2017-04-01,17,14
Sexual Assault,Sex Offense/Forcible Fondling,2017-05-01,13,15
Sexual Assault,Sex Offense/Forcible Fondling,2017-06-01,16,15
Sexual Assault,Sex Offense/Forcible Fondling,2017-07-01,16,15
Sexual Assault,Sex Offense/Forcible Fondling,2017-08-01,15,16
Sexual Assault,Sex Offense/Forcible Fondling,2017-09-01,11,14
Sexual Assault,Sex Offense/Forcible Fondling,2017-10-01,21,16
Sexual Assault,Sex Offense/Forcible Fondling,2017-11-01,15,16
Sexual Assault,Sex Offense/Forcible Fondling,2017-12-01,17,18
Sexual Assault,Sex Offense/Forcible Fondling,2018-01-01,16,16
Sexual Assault,Sex Offense/Forcible Fondling,2018-02-01,19,17
Sexual Assault,Sex Offense/Forcible Fondling,2018-03-01,12,16
Sexual Assault,Sex Offense/Forcible Fondling,2018-04-01,19,17
Sexual Assault,Sex Offense/Forcible Fondling,2018-05-01,24,18
Sexual Assault,Sex Offense/Forcible Fondling,2018-06-01,17,20
Sexual Assault,Sex Offense/Forcible Fondling,2018-07-01,17,19
Sexual Assault,Sex Offense/Forcible Fondling,2018-08-01,11,15
Sexual Assault,Sex Offense/Forcible Fondling,2018-09-01,20,16
Sexual Assault,Sex Offense/Forcible Fondling,2018-10-01,19,17
Sexual Assault,Sex Offense/Forcible Fondling,2018-11-01,9,16
Sexual Assault,Sex Offense/Forcible Fondling,2018-12-01,16,15
Sexual Assault,Sex Offense/Forcible Fondling,2019-01-01,16,14
Sexual Assault,Sex Offense/Forcible Fondling,2019-02-01,12,15
Sexual Assault,Sex Offense/Forcible Fondling,2019-03-01,17,15
Sexual Assault,Sex Offense/Forcible Fondling,2019-04-01,19,16
Sexual Assault,Sex Offense/Forcible Fondling,2019-05-01,20,19
Sexual Assault,Sex Offense/Forcible Fondling,2019-06-01,13,17
Sexual Assault,Sex Offense/Forcible Fondling,2019-07-01,17,17
Sexual Assault,Sex Offense/Forcible Fondling,2019-08-01,16,15
Sexual Assault,Sex Offense/Forcible Fondling,2019-09-01,22,18
Sexual Assault,Sex Offense/Forcible Fondling,2019-10-01,17,18
Sexual Assault,Sex Offense/Forcible Fondling,2019-11-01,27,22
Sexual Assault,Sex Offense/Forcible Fondling,2019-12-01,20,21
Sexual Assault,Sex Offense/Forcible Fondling,2020-01-01,24,24
Sexual Assault,Sex Offense/Forcible Fondling,2020-02-01,26,23
Sexual Assault,Sex Offense/Forcible Fondling,2020-03-01,17,22
Sexual Assault,Sex Offense/Forcible Fondling,2020-04-01,14,19
Sexual Assault,Sex Offense/Forcible Fondling,2020-05-01,18,16
Sexual Assault,Sex Offense/Forcible Fondling,2020-06-01,19,17
Sexual Assault,Sex Offense/Forcible Fondling,2020-07-01,21,19
Sexual Assault,Sex Offense/Forcible Fondling,2020-08-01,16,19
Sexual Assault,Sex Offense/Forcible Fondling,2020-09-01,9,15
Sexual Assault,Sex Offense/Forcible Fondling,2020-10-01,16,14
Sexual Assault,Sex Offense/Forcible Fondling,2020-11-01,17,14
Sexual Assault,Sex Offense/Forcible Fondling,2020-12-01,18,17
Sexual Assault,Sex Offense/Forcible Fondling,2021-01-01,19,18
Sexual Assault,Sex Offense/Forcible Fondling,2021-02-01,14,17
Sexual Assault,Sex Offense/Forcible Fondling,2021-03-01,22,18
Sexual Assault,Sex Offense/Forcible Fondling,2021-04-01,27,21
Sexual Assault,Sex Offense/Forcible Fondling,2021-05-01,29,26
Sexual Assault,Sex Offense/Forcible Fondling,2021-06-01,32,29
Sexual Assault,Sex Offense/Forcible Fondling,2021-07-01,25,29
Sexual Assault,Sex Offense/Forcible Fondling,2021-08-01,19,25
Sexual Assault,Sex Offense/Forcible Fondling,2021-09-01,27,24
Sexual Assault,Sex Offense/Forcible Fondling,2021-10-01,29,25
Sexual Assault,Sex Offense/Forcible Fondling,2021-11-01,30,29
Sexual Assault,Sex Offense/Forcible Fondling,2021-12-01,30,30
Sexual Assault,Sex Offense/Forcible Fondling,2022-01-01,18,26
Sexual Assault,Sex Offense/Forcible Fondling,2022-02-01,20,23
Sexual Assault,Sex Offense/Forcible Fondling,2022-03-01,28,22
Sexual Assault,Sex Offense/Forcible Fondling,2022-04-01,22,23
Sexual Assault,Sex Offense/Forcible Fondling,2022-05-01,25,25
Sexual Assault,Sex Offense/Forcible Fondling,2022-06-01,20,22
Sexual Assault,Sex Offense/Forcible Fondling,2022-07-01,24,23
Sexual Assault,Sex Offense/Forcible Fondling,2022-08-01,8,17
Sexual Assault,Sex Offense/Forcible Fondling,2022-09-01,29,20
Sexual Assault,Sex Offense/Forcible Fondling,2022-10-01,21,19
Sexual Assault,Sex Offense/Forcible Fondling,2022-11-01,8,19
Sexual Assault,Sex Offense/Forcible Fondling,2022-12-01,13,14
Sexual Assault,Sex Offense/Forcible Fondling,2023-01-01,20,14
Sexual Assault,Sex Offense/Forcible Fondling,2023-02-01,37,23
Sexual Assault,Sex Offense/Forcible Fondling,2023-03-01,18,25
Sexual Assault,Sex Offense/Forcible Fondling,2023-04-01,15,23
Sexual Assault,Sex Offense/Forcible Fondling,2023-05-01,30,21
Sexual Assault,Sex Offense/Forcible Fondling,2023-06-01,20,22
Sexual Assault,Sex Offense/Forcible Fondling,2023-07-01,13,21
Sexual Assault,Sex Offense/Forcible Fondling,2023-08-01,16,16
Sexual Assault,Sex Offense/Forcible Fondling,2023-09-01,17,15
Sexual Assault,Sex Offense/Forcible Fondling,2023-10-01,11,15
Sexual Assault,Sex Offense/Forcible Fondling,2023-11-01,25,18
Sexual Assault,Sex Offense/Forcible Fondling,2023-12-01,17,18
Sexual Assault,Sex Offense/Forcible Fondling,2024-01-01,24,22
Sexual Assault,Sex Offense/Forcible Fondling,2024-02-01,24,22
Sexual Assault,Sex Offense/Forcible Fondling,2024-03-01,16,21
Sexual Assault,Sex Offense/Forcible Fondling,2024-04-01,21,20
Sexual Assault,Sex Offense/Forcible Fondling,2024-05-01,38,25
Sexual Assault,Sex Offense/Forcible Fondling,2024-06-01,25,28
Sexual Assault,Sex Offense/Forcible Fondling,2024-07-01,20,28
Sexual Assault,Sex Offense/Forcible Fondling,2024-08-01,15,20
Sexual Assault,Sex Offense/Forcible Fondling,2024-09-01,15,17
Sexual Assault,Sex Offense/Forcible Fondling,2024-10-01,21,17
Sexual Assault,Sex Offense/Forcible Fondling,2024-11-01,19,18
Sexual Assault,Sex Offense/Forcible Fondling,2024-12-01,22,21
Sexual Assault,Sex Offense/Forcible Fondling,2025-01-01,16,19
Sexual Assault,Sex Offense/Forcible Fondling,2025-02-01,17,18
Sexual Assault,Sex Offense/Forcible Rape,2014-06-01,10,NA
Sexual Assault,Sex Offense/Forcible Rape,2014-07-01,6,NA
Sexual Assault,Sex Offense/Forcible Rape,2014-08-01,6,7
Sexual Assault,Sex Offense/Forcible Rape,2014-09-01,9,7
Sexual Assault,Sex Offense/Forcible Rape,2014-10-01,6,7
Sexual Assault,Sex Offense/Forcible Rape,2014-11-01,5,7
Sexual Assault,Sex Offense/Forcible Rape,2014-12-01,10,7
Sexual Assault,Sex Offense/Forcible Rape,2015-01-01,13,9
Sexual Assault,Sex Offense/Forcible Rape,2015-02-01,4,9
Sexual Assault,Sex Offense/Forcible Rape,2015-03-01,12,10
Sexual Assault,Sex Offense/Forcible Rape,2015-04-01,6,7
Sexual Assault,Sex Offense/Forcible Rape,2015-05-01,8,9
Sexual Assault,Sex Offense/Forcible Rape,2015-06-01,7,7
Sexual Assault,Sex Offense/Forcible Rape,2015-07-01,10,8
Sexual Assault,Sex Offense/Forcible Rape,2015-08-01,9,9
Sexual Assault,Sex Offense/Forcible Rape,2015-09-01,12,10
Sexual Assault,Sex Offense/Forcible Rape,2015-10-01,8,10
Sexual Assault,Sex Offense/Forcible Rape,2015-11-01,10,10
Sexual Assault,Sex Offense/Forcible Rape,2015-12-01,9,9
Sexual Assault,Sex Offense/Forcible Rape,2016-01-01,7,9
Sexual Assault,Sex Offense/Forcible Rape,2016-02-01,8,8
Sexual Assault,Sex Offense/Forcible Rape,2016-03-01,10,8
Sexual Assault,Sex Offense/Forcible Rape,2016-04-01,8,9
Sexual Assault,Sex Offense/Forcible Rape,2016-05-01,14,11
Sexual Assault,Sex Offense/Forcible Rape,2016-06-01,7,10
Sexual Assault,Sex Offense/Forcible Rape,2016-07-01,11,11
Sexual Assault,Sex Offense/Forcible Rape,2016-08-01,18,12
Sexual Assault,Sex Offense/Forcible Rape,2016-09-01,13,14
Sexual Assault,Sex Offense/Forcible Rape,2016-10-01,18,16
Sexual Assault,Sex Offense/Forcible Rape,2016-11-01,12,14
Sexual Assault,Sex Offense/Forcible Rape,2016-12-01,10,13
Sexual Assault,Sex Offense/Forcible Rape,2017-01-01,10,11
Sexual Assault,Sex Offense/Forcible Rape,2017-02-01,13,11
Sexual Assault,Sex Offense/Forcible Rape,2017-03-01,3,9
Sexual Assault,Sex Offense/Forcible Rape,2017-04-01,17,11
Sexual Assault,Sex Offense/Forcible Rape,2017-05-01,15,12
Sexual Assault,Sex Offense/Forcible Rape,2017-06-01,12,15
Sexual Assault,Sex Offense/Forcible Rape,2017-07-01,18,15
Sexual Assault,Sex Offense/Forcible Rape,2017-08-01,19,16
Sexual Assault,Sex Offense/Forcible Rape,2017-09-01,15,17
Sexual Assault,Sex Offense/Forcible Rape,2017-10-01,13,16
Sexual Assault,Sex Offense/Forcible Rape,2017-11-01,8,12
Sexual Assault,Sex Offense/Forcible Rape,2017-12-01,15,12
Sexual Assault,Sex Offense/Forcible Rape,2018-01-01,11,11
Sexual Assault,Sex Offense/Forcible Rape,2018-02-01,13,13
Sexual Assault,Sex Offense/Forcible Rape,2018-03-01,10,11
Sexual Assault,Sex Offense/Forcible Rape,2018-04-01,8,10
Sexual Assault,Sex Offense/Forcible Rape,2018-05-01,12,10
Sexual Assault,Sex Offense/Forcible Rape,2018-06-01,14,11
Sexual Assault,Sex Offense/Forcible Rape,2018-07-01,17,14
Sexual Assault,Sex Offense/Forcible Rape,2018-08-01,12,14
Sexual Assault,Sex Offense/Forcible Rape,2018-09-01,11,13
Sexual Assault,Sex Offense/Forcible Rape,2018-10-01,14,12
Sexual Assault,Sex Offense/Forcible Rape,2018-11-01,14,13
Sexual Assault,Sex Offense/Forcible Rape,2018-12-01,17,15
Sexual Assault,Sex Offense/Forcible Rape,2019-01-01,13,15
Sexual Assault,Sex Offense/Forcible Rape,2019-02-01,12,14
Sexual Assault,Sex Offense/Forcible Rape,2019-03-01,17,14
Sexual Assault,Sex Offense/Forcible Rape,2019-04-01,13,14
Sexual Assault,Sex Offense/Forcible Rape,2019-05-01,17,16
Sexual Assault,Sex Offense/Forcible Rape,2019-06-01,14,15
Sexual Assault,Sex Offense/Forcible Rape,2019-07-01,18,16
Sexual Assault,Sex Offense/Forcible Rape,2019-08-01,17,16
Sexual Assault,Sex Offense/Forcible Rape,2019-09-01,19,18
Sexual Assault,Sex Offense/Forcible Rape,2019-10-01,10,15
Sexual Assault,Sex Offense/Forcible Rape,2019-11-01,14,14
Sexual Assault,Sex Offense/Forcible Rape,2019-12-01,21,15
Sexual Assault,Sex Offense/Forcible Rape,2020-01-01,15,17
Sexual Assault,Sex Offense/Forcible Rape,2020-02-01,14,17
Sexual Assault,Sex Offense/Forcible Rape,2020-03-01,15,15
Sexual Assault,Sex Offense/Forcible Rape,2020-04-01,13,14
Sexual Assault,Sex Offense/Forcible Rape,2020-05-01,11,13
Sexual Assault,Sex Offense/Forcible Rape,2020-06-01,11,12
Sexual Assault,Sex Offense/Forcible Rape,2020-07-01,10,11
Sexual Assault,Sex Offense/Forcible Rape,2020-08-01,12,11
Sexual Assault,Sex Offense/Forcible Rape,2020-09-01,16,13
Sexual Assault,Sex Offense/Forcible Rape,2020-10-01,17,15
Sexual Assault,Sex Offense/Forcible Rape,2020-11-01,11,15
Sexual Assault,Sex Offense/Forcible Rape,2020-12-01,14,14
Sexual Assault,Sex Offense/Forcible Rape,2021-01-01,13,13
Sexual Assault,Sex Offense/Forcible Rape,2021-02-01,14,14
Sexual Assault,Sex Offense/Forcible Rape,2021-03-01,17,15
Sexual Assault,Sex Offense/Forcible Rape,2021-04-01,16,16
Sexual Assault,Sex Offense/Forcible Rape,2021-05-01,18,17
Sexual Assault,Sex Offense/Forcible Rape,2021-06-01,16,17
Sexual Assault,Sex Offense/Forcible Rape,2021-07-01,17,17
Sexual Assault,Sex Offense/Forcible Rape,2021-08-01,15,16
Sexual Assault,Sex Offense/Forcible Rape,2021-09-01,14,15
Sexual Assault,Sex Offense/Forcible Rape,2021-10-01,24,18
Sexual Assault,Sex Offense/Forcible Rape,2021-11-01,19,19
Sexual Assault,Sex Offense/Forcible Rape,2021-12-01,22,22
Sexual Assault,Sex Offense/Forcible Rape,2022-01-01,12,18
Sexual Assault,Sex Offense/Forcible Rape,2022-02-01,14,16
Sexual Assault,Sex Offense/Forcible Rape,2022-03-01,14,13
Sexual Assault,Sex Offense/Forcible Rape,2022-04-01,10,13
Sexual Assault,Sex Offense/Forcible Rape,2022-05-01,15,13
Sexual Assault,Sex Offense/Forcible Rape,2022-06-01,12,12
Sexual Assault,Sex Offense/Forcible Rape,2022-07-01,19,15
Sexual Assault,Sex Offense/Forcible Rape,2022-08-01,20,17
Sexual Assault,Sex Offense/Forcible Rape,2022-09-01,16,18
Sexual Assault,Sex Offense/Forcible Rape,2022-10-01,14,17
Sexual Assault,Sex Offense/Forcible Rape,2022-11-01,17,16
Sexual Assault,Sex Offense/Forcible Rape,2022-12-01,15,15
Sexual Assault,Sex Offense/Forcible Rape,2023-01-01,10,14
Sexual Assault,Sex Offense/Forcible Rape,2023-02-01,11,12
Sexual Assault,Sex Offense/Forcible Rape,2023-03-01,16,12
Sexual Assault,Sex Offense/Forcible Rape,2023-04-01,17,15
Sexual Assault,Sex Offense/Forcible Rape,2023-05-01,18,17
Sexual Assault,Sex Offense/Forcible Rape,2023-06-01,12,16
Sexual Assault,Sex Offense/Forcible Rape,2023-07-01,12,14
Sexual Assault,Sex Offense/Forcible Rape,2023-08-01,14,13
Sexual Assault,Sex Offense/Forcible Rape,2023-09-01,19,15
Sexual Assault,Sex Offense/Forcible Rape,2023-10-01,12,15
Sexual Assault,Sex Offense/Forcible Rape,2023-11-01,12,14
Sexual Assault,Sex Offense/Forcible Rape,2023-12-01,6,10
Sexual Assault,Sex Offense/Forcible Rape,2024-01-01,12,10
Sexual Assault,Sex Offense/Forcible Rape,2024-02-01,10,9
Sexual Assault,Sex Offense/Forcible Rape,2024-03-01,15,12
Sexual Assault,Sex Offense/Forcible Rape,2024-04-01,18,14
Sexual Assault,Sex Offense/Forcible Rape,2024-05-01,20,18
Sexual Assault,Sex Offense/Forcible Rape,2024-06-01,25,21
Sexual Assault,Sex Offense/Forcible Rape,2024-07-01,12,19
Sexual Assault,Sex Offense/Forcible Rape,2024-08-01,17,18
Sexual Assault,Sex Offense/Forcible Rape,2024-09-01,17,15
Sexual Assault,Sex Offense/Forcible Rape,2024-10-01,18,17
Sexual Assault,Sex Offense/Forcible Rape,2024-11-01,10,15
Sexual Assault,Sex Offense/Forcible Rape,2024-12-01,9,12
Sexual Assault,Sex Offense/Forcible Rape,2025-01-01,11,10
Sexual Assault,Sex Offense/Forcible Rape,2025-02-01,17,12
Sexual Assault,Sex Offense/Forcible Rape,2025-03-01,2,10
Sexual Assault,Sex Offense/Forcible Sodomy,2014-09-01,3,NA
Sexual Assault,Sex Offense/Forcible Sodomy,2014-10-01,2,NA
Sexual Assault,Sex Offense/Forcible Sodomy,2014-11-01,1,2
Sexual Assault,Sex Offense/Forcible Sodomy,2014-12-01,1,1
Sexual Assault,Sex Offense/Forcible Sodomy,2015-01-01,1,1
Sexual Assault,Sex Offense/Forcible Sodomy,2015-04-01,1,1
Sexual Assault,Sex Offense/Forcible Sodomy,2015-06-01,1,1
Sexual Assault,Sex Offense/Forcible Sodomy,2015-07-01,1,1
Sexual Assault,Sex Offense/Forcible Sodomy,2015-08-01,3,2
Sexual Assault,Sex Offense/Forcible Sodomy,2015-11-01,2,2
Sexual Assault,Sex Offense/Forcible Sodomy,2015-12-01,2,2
Sexual Assault,Sex Offense/Forcible Sodomy,2016-01-01,4,3
Sexual Assault,Sex Offense/Forcible Sodomy,2016-04-01,2,3
Sexual Assault,Sex Offense/Forcible Sodomy,2016-05-01,1,2
Sexual Assault,Sex Offense/Forcible Sodomy,2016-06-01,1,1
Sexual Assault,Sex Offense/Forcible Sodomy,2016-07-01,2,1
Sexual Assault,Sex Offense/Forcible Sodomy,2016-08-01,2,2
Sexual Assault,Sex Offense/Forcible Sodomy,2016-10-01,2,2
Sexual Assault,Sex Offense/Forcible Sodomy,2016-11-01,1,2
Sexual Assault,Sex Offense/Forcible Sodomy,2016-12-01,1,1
Sexual Assault,Sex Offense/Forcible Sodomy,2017-01-01,2,1
Sexual Assault,Sex Offense/Forcible Sodomy,2017-02-01,6,3
Sexual Assault,Sex Offense/Forcible Sodomy,2017-03-01,1,3
Sexual Assault,Sex Offense/Forcible Sodomy,2017-04-01,3,3
Sexual Assault,Sex Offense/Forcible Sodomy,2017-05-01,3,2
Sexual Assault,Sex Offense/Forcible Sodomy,2017-06-01,6,4
Sexual Assault,Sex Offense/Forcible Sodomy,2017-07-01,3,4
Sexual Assault,Sex Offense/Forcible Sodomy,2017-09-01,6,5
Sexual Assault,Sex Offense/Forcible Sodomy,2017-10-01,5,5
Sexual Assault,Sex Offense/Forcible Sodomy,2017-11-01,7,6
Sexual Assault,Sex Offense/Forcible Sodomy,2017-12-01,5,6
Sexual Assault,Sex Offense/Forcible Sodomy,2018-01-01,5,6
Sexual Assault,Sex Offense/Forcible Sodomy,2018-02-01,7,6
Sexual Assault,Sex Offense/Forcible Sodomy,2018-03-01,3,5
Sexual Assault,Sex Offense/Forcible Sodomy,2018-04-01,3,4
Sexual Assault,Sex Offense/Forcible Sodomy,2018-05-01,1,2
Sexual Assault,Sex Offense/Forcible Sodomy,2018-06-01,4,3
Sexual Assault,Sex Offense/Forcible Sodomy,2018-08-01,3,3
Sexual Assault,Sex Offense/Forcible Sodomy,2018-09-01,1,3
Sexual Assault,Sex Offense/Forcible Sodomy,2018-10-01,4,3
Sexual Assault,Sex Offense/Forcible Sodomy,2018-11-01,2,2
Sexual Assault,Sex Offense/Forcible Sodomy,2018-12-01,2,3
Sexual Assault,Sex Offense/Forcible Sodomy,2019-01-01,2,2
Sexual Assault,Sex Offense/Forcible Sodomy,2019-02-01,4,3
Sexual Assault,Sex Offense/Forcible Sodomy,2019-03-01,5,4
Sexual Assault,Sex Offense/Forcible Sodomy,2019-04-01,7,5
Sexual Assault,Sex Offense/Forcible Sodomy,2019-05-01,3,5
Sexual Assault,Sex Offense/Forcible Sodomy,2019-06-01,5,5
Sexual Assault,Sex Offense/Forcible Sodomy,2019-07-01,3,4
Sexual Assault,Sex Offense/Forcible Sodomy,2019-08-01,2,3
Sexual Assault,Sex Offense/Forcible Sodomy,2019-09-01,2,2
Sexual Assault,Sex Offense/Forcible Sodomy,2019-11-01,2,2
Sexual Assault,Sex Offense/Forcible Sodomy,2020-01-01,2,2
Sexual Assault,Sex Offense/Forcible Sodomy,2020-02-01,1,2
Sexual Assault,Sex Offense/Forcible Sodomy,2020-03-01,2,2
Sexual Assault,Sex Offense/Forcible Sodomy,2020-04-01,1,1
Sexual Assault,Sex Offense/Forcible Sodomy,2020-05-01,2,2
Sexual Assault,Sex Offense/Forcible Sodomy,2020-06-01,3,2
Sexual Assault,Sex Offense/Forcible Sodomy,2020-07-01,3,3
Sexual Assault,Sex Offense/Forcible Sodomy,2020-08-01,1,2
Sexual Assault,Sex Offense/Forcible Sodomy,2020-09-01,2,2
Sexual Assault,Sex Offense/Forcible Sodomy,2020-10-01,1,1
Sexual Assault,Sex Offense/Forcible Sodomy,2020-11-01,4,2
Sexual Assault,Sex Offense/Forcible Sodomy,2020-12-01,3,3
Sexual Assault,Sex Offense/Forcible Sodomy,2021-01-01,3,3
Sexual Assault,Sex Offense/Forcible Sodomy,2021-02-01,3,3
Sexual Assault,Sex Offense/Forcible Sodomy,2021-03-01,2,3
Sexual Assault,Sex Offense/Forcible Sodomy,2021-04-01,1,2
Sexual Assault,Sex Offense/Forcible Sodomy,2021-05-01,1,1
Sexual Assault,Sex Offense/Forcible Sodomy,2021-06-01,3,2
Sexual Assault,Sex Offense/Forcible Sodomy,2021-07-01,1,2
Sexual Assault,Sex Offense/Forcible Sodomy,2021-08-01,1,2
Sexual Assault,Sex Offense/Forcible Sodomy,2021-09-01,1,1
Sexual Assault,Sex Offense/Forcible Sodomy,2021-11-01,2,1
Sexual Assault,Sex Offense/Forcible Sodomy,2021-12-01,1,1
Sexual Assault,Sex Offense/Forcible Sodomy,2022-01-01,5,3
Sexual Assault,Sex Offense/Forcible Sodomy,2022-02-01,4,3
Sexual Assault,Sex Offense/Forcible Sodomy,2022-03-01,7,5
Sexual Assault,Sex Offense/Forcible Sodomy,2022-04-01,7,6
Sexual Assault,Sex Offense/Forcible Sodomy,2022-05-01,1,5
Sexual Assault,Sex Offense/Forcible Sodomy,2022-06-01,2,3
Sexual Assault,Sex Offense/Forcible Sodomy,2022-07-01,3,2
Sexual Assault,Sex Offense/Forcible Sodomy,2022-08-01,4,3
Sexual Assault,Sex Offense/Forcible Sodomy,2022-09-01,2,3
Sexual Assault,Sex Offense/Forcible Sodomy,2022-10-01,3,3
Sexual Assault,Sex Offense/Forcible Sodomy,2022-12-01,4,3
Sexual Assault,Sex Offense/Forcible Sodomy,2023-01-01,2,3
Sexual Assault,Sex Offense/Forcible Sodomy,2023-02-01,3,3
Sexual Assault,Sex Offense/Forcible Sodomy,2023-03-01,3,3
Sexual Assault,Sex Offense/Forcible Sodomy,2023-04-01,2,3
Sexual Assault,Sex Offense/Forcible Sodomy,2023-05-01,6,4
